A3GALT2_33309614	0.081386
A3GALT2_33311725	0.081386
AADACL3_12722025	0.0131035
ABCA4_94009309	0.0294716
ABCA4_94009492	0.0294716
ABCA4_94010929	0.025991
ABCA4_94011583	0.042145
ABCA4_94035001	0.053095
ABCA4_94040935	0.114338
ABCA4_94080154	0.301921
ABCA4_94108394	0.0783793
ABCA4_94118567	0.0666937
ABCB10_229521440	0.0369691
ABCB10_229527539	0.0131904
ABCB10_229536361	0.0273177
ABCB10_229538813	0.0273177
ABCB10_229547772	0.0176438
ABCD3_94467854	0.123142
ABCD3_94479982	0.138741
ABL2_179110078	0.0337644
ABL2_179129288	0.0653653
ACADM_75738766	0.0643846
ACAP3_1295074	0.0193556
ACOT11_54593889	0.0590318
ACOT11_54603080	0.0197293
ACOT11_54603584	0.0197293
ACOT7_6319562	0.0135239
ACOT7_6333670	0.0566545
ACOT7_6335773	0.0566545
ACTL8_17824975	0.0273688
ACTN2_236741633	0.0098239
ACTN2_236742121	0.0098239
ACTN2_236760895	0.0146882
ADAM15_155059722	0.022881
ADAMTS4_161194390	0.0325154
ADAR_154585894	0.0467683
ADAR_154589676	0.0465542
ADAR_154595958	0.0221595
ADAR_154596616	0.0221595
ADAR_154604221	0.0133915
ADCY10_167832737	0.0320924
ADCY10_167855409	0.0130945
ADCY10_167857639	0.0163467
ADCY10_167857650	0.0163467
ADCY10_167860180	0.0191105
ADCY10_167860453	0.0191105
ADCY10_167860755	0.0191105
ADCY10_167899779	0.0177994
ADCY10_167904318	0.0397665
ADGRB2_31739729	0.124376
ADGRB2_31757733	0.282508
ADGRL2_81910355	0.163759
ADGRL2_81949566	0.160382
ADGRL4_78919284	0.0402671
ADGRL4_79005400	0.162614
ADIPOR1_202941897	0.052594
ADPRHL2_36089988	0.0335107
ADPRHL2_36091203	0.0335107
ADSS_244413556	0.0307176
AGBL4_48535264	0.103966
AGBL4_48588400	0.0631093
AGL_99885800	0.0501339
AGL_99919221	0.0601859
AGMAT_15577286	0.0379238
AGO1_35893510	0.716081
AGO4_35840133	0.0491551
AGO4_35852156	0.299198
AGO4_35853034	0.299198
AGRN_1020994	0.183169
AGRN_1021015	0.183169
AGRN_1021019	0.183169
AGRN_1045067	0.0123592
AGRN_1045079	0.0123592
AGRN_1045694	0.0545502
AGTRAP_11749615	0.0152016
AGT_230712340	0.00598169
AHCTF1_246855849	0.0454471
AHCTF1_246858569	0.0363656
AHCTF1_246891095	0.0795167
